sku_id,tienda_id,fecha,region,ciudad,distrito,formato_tienda,canal_venta,cluster_tienda,segmento_cliente_principal,categoria,subcategoria,marca,proveedor,sku_estado,precio_lista,precio_venta,costo_unitario,margen_pct,descuento_pct,stock_actual,stock_seguridad,inventario_transito,dias_inventario,ventas_unidades_7d,ventas_unidades_30d,ventas_valor_30d,unidades_devueltas_30d,rotacion_30d,forecast_7d,forecast_30d,error_forecast_pct,quiebres_7d,quiebres_30d,visitas_tienda_30d,tickets_30d,tasa_conversion_pct,share_categoria_pct,competencia_precio_prom,precio_vs_competencia_pct,elasticidad_precio,promo_activa,tipo_promo,dias_promo_mes,inversion_trade,exhibicion_secundaria,espacio_gondola_cm,puntaje_planograma,cumplimiento_sla_pct,fill_rate_pct,lead_time_dias,frecuencia_reposicion_dias,temperatura_promedio,lluvia_mm_mes,feriado_mes,evento_local,campania_marketing,canal_abastecimiento,nivel_socioeconomico_zona,distancia_cd_km,capacidad_bodega_m3,merma_pct,vencimiento_dias,vida_util_dias,reclamos_30d,rating_cliente,score_tendencia_categoria,prioridad_comercial,riesgo_quiebre_score,target_reponer_sku
SKU-0711,TDA-206,2025-10-10,Centro,Ica,Los Olivos,Minimarket,Moderno,Descuento,Premium,Limpieza,Detergente,Competidor_X,Proveedor_Pacifico,Activo,19.03,19.03,11.61,0.39,0.0,8,12,2,4.7,16,51,970.53,1,6.38,11,47,0.08,1,5,1789,773,0.432,0.089,20.47,-0.07,-0.85,0,Sin promo,0,0.0,0,107.7,0.86,0.732,0.783,1,12,30.2,14.2,0,Ninguno,Trade marketing,CD Regional,B,363.7,76.3,0.032,125,730,3,4.1,0.324,Alta,81.5,1
SKU-0675,TDA-040,2025-05-06,Lima,Callao,San Isidro,Hipermercado,Online,Alto valor,Premium,Bebidas,Gaseosas,Marca_A,Proveedor_Andes,Temporal,6.41,5.19,4.46,0.14,0.19,47,21,4,11.1,40,127,659.13,3,2.7,28,103,0.19,0,2,2024,891,0.44,0.153,5.52,-0.06,-2.14,1,Descuento,13,2026.05,0,92.4,0.68,0.877,0.917,9,13,28.0,6.4,0,Fiesta local,TV,CD Central,D,686.2,59.0,0.076,20,30,0,4.2,0.401,Media,41.8,0
SKU-0296,TDA-190,2025-09-01,Lima,Lima,Ate,Hipermercado,Moderno,Medio valor,Ahorro,Bebidas,Agua,Marca_D,Proveedor_Global,Activo,2.99,2.24,1.37,0.39,0.25,39,29,19,6.7,40,175,392.0,1,4.49,40,191,0.09,0,3,3968,1097,0.276,0.259,3.21,-0.302,-1.5,1,Combo,5,3412.78,1,69.6,0.91,0.799,0.778,6,7,31.8,56.7,0,Ninguno,CRM,CD Central,C,650.6,75.7,0.013,120,365,1,4.2,-0.102,Baja,42.4,0
SKU-0237,TDA-072,2025-11-21,Lima,Lima,Industrial,Bodega,Online,Descuento,Premium,Bebidas,Jugos,Marca_Propia,Proveedor_Local,Activo,4.27,4.27,3.42,0.2,0.0,0,16,0,0.0,22,68,290.36,1,68.0,17,65,0.04,3,5,1292,607,0.47,0.224,4.54,-0.059,-1.95,0,Sin promo,0,0.0,1,29.6,0.86,0.869,0.833,2,6,15.7,76.0,0,Ninguno,Influencers,CD Regional,B,263.9,102.4,0.052,28,30,4,3.9,0.072,Alta,77.0,1
SKU-0766,TDA-057,2025-12-17,Lima,Lima,Ate,Ecommerce,Online,Bajo valor,Jovenes,Bebidas,Energizantes,Marca_C,Proveedor_Local,Activo,5.34,5.34,4.7,0.12,0.0,36,29,10,17.7,16,61,325.74,1,1.69,24,82,0.34,0,3,3993,1815,0.455,0.08,6.2,-0.139,-1.19,0,Sin promo,0,0.0,0,32.7,0.84,0.963,0.771,12,3,12.0,63.1,0,Temporada verano,Ninguna,Proveedor directo,B,24.9,62.9,0.057,138,180,2,3.4,-0.295,Media,33.0,0
SKU-0716,TDA-172,2025-03-15,Norte,Piura,Ate,Bodega,Tradicional,Descuento,Jovenes,CUIDADO PERSONAL,Shampoo,Marca_B,Proveedor_Pacifico,Activo,10.84,7.48,4.41,0.41,0.31,37,12,8,24.7,13,45,336.6,1,1.22,17,57,0.27,0,4,1977,659,0.333,0.141,11.2,-0.332,-0.72,1,2x1,9,3639.8,0,22.3,0.64,0.872,0.87,3,9,13.0,168.3,0,Campana escolar,Influencers,CD Central,C,587.7,51.1,0.006,37,90,3,4.1,0.118,Media,33.0,0
SKU-0173,TDA-125,2025-11-13,Oriente,Pucallpa,SJL,Bodega,Moderno,Medio valor,Mascotas,Cuidado Personal,Pasta dental,Marca_A,Proveedor_Global,Activo,40.25,40.25,30.59,0.24,0.0,-23,9,4,11.8,10,38,1529.5,0,2.53,11,37,0.03,1,4,1998,633,0.317,0.257,48.62,-0.172,-1.95,0,Sin promo,0,0.0,0,60.6,0.93,0.884,0.712,12,12,13.6,84.6,0,Campana escolar,Influencers,Proveedor directo,D,416.1,108.2,0.057,41,120,0,3.5,-0.282,Media,38.1,0
SKU-0137,TDA-015,2025-01-10,Lima,Lima,Industrial,Supermercado,Tradicional,Medio valor,Mascotas,Bebidas,Isotonicas,Marca_A,Proveedor_Norte,Activo,7.93,S/ 6.03,4.1,0.32,0.24,30,29,7,6.7,27,134,808.02,3,4.47,31,107,0.2,1,3,3212,1329,0.414,0.275,7.11,-0.152,-0.31,1,Combo,12,3375.28,0,174.7,0.5,0.985,0.98,6,11,33.3,28.1,0,Ninguno,TV,CD Regional,E,320.7,53.2,0.06,9,45,4,3.5,0.596,Baja,45.6,0
SKU-0063,TDA-143,2025-02-08,Centro,Huancayo,SJL,Hipermercado,Moderno,Descuento,Premium,Bebidas,Gaseosas,Marca_Propia,Proveedor_Local,Activo,7.59,7.59,6.45,0.15,0.0,49,27,26,8.6,36,171,1297.89,1,3.49,37,177,0.04,0,0,4760,1028,0.216,0.114,7.38,0.028,-0.99,0,Sin promo,0,0.0,0,111.6,0.75,0.955,0.807,1,14,27.1,158.7,0,Ninguno,Influencers,Cross docking,A,438.3,96.6,0.048,13,60,1,4.0,-0.305,Media,21.5,0
SKU-0510,TDA-229,2025-10-17,Oriente,Iquitos,SJL,Supermercado,Moderno,Alto valor,Ahorro,Bebidas,Agua,Marca_Propia,Proveedor_Andes,Activo,4.95,4.6,2.85,0.38,0.07,59,42,17,12.0,31,148,680.8,2,2.51,42,157,0.06,0,1,3384,1622,0.479,0.337,5.62,-0.181,-1.74,1,Descuento,19,4074.81,0,114.1,0.54,0.85,0.935,6,2,27.2,207.0,0,Ninguno,TV,Cross docking,B,657.0,14.6,0.019,36,45,1,3.0,-0.061,Media,30.0,0
SKU-0659,TDA-183,2025-07-19,Oriente,Pucallpa,Comas,Supermercado,Mayorista,Bajo valor,Premium,Snacks,Frutos secos,Competidor_X,Proveedor_Andes,Activo,9.03,9.03,5.24,0.42,0.0,24,29,2,7.7,30,93,839.79,2,3.88,26,93,0.0,0,2,2460,627,0.255,0.304,9.42,-0.041,-1.87,0,Sin promo,0,0.0,1,169.8,0.69,0.905,0.832,3,3,15.3,114.2,0,Ninguno,Digital,Proveedor directo,C,827.7,85.7,0.023,14,120,1,3.7,0.104,Media,63.4,1
SKU-0385,TDA-067,2025-08-07,Lima,Lima,Ate,Supermercado,Tradicional,Conveniencia,Ahorro,Bebidas,Isotonicas,Competidor_X,Proveedor_Local,Activo,7.68,7.68,5.07,0.34,0.0,74,33,18,18.8,29,118,906.24,4,1.59,39,142,0.2,0,3,2009,860,0.428,0.218,9.05,-0.151,-1.02,0,Sin promo,0,0.0,no,73.6,0.92,0.976,0.808,9,6,31.8,185.0,0,Ninguno,Trade marketing,CD Regional,A,573.2,92.9,0.068,16,90,0,4.4,-0.338,Alta,35.7,0
SKU-0519,TDA-010,2025-08-14,Sur,Tacna,SJL,Minimarket,Mayorista,Bajo valor,Ahorro,Mascotas,Alimento gato,Marca_A,Proveedor_Pacifico,Activo,79.55,79.55,44.55,0.44,0.0,2,3,0,2.0,0,1,79.55,0,0.5,0,1,0.0,1,3,251,50,0.199,0.14,83.94,-0.052,-2.5,0,Sin promo,0,0.0,0,36.4,0.55,0.925,0.705,9,9,14.3,188.9,0,Temporada verano,Trade marketing,Proveedor directo,D,507.9,98.9,0.077,344,730,1,4.3,-0.171,Baja,51.4,1
SKU-0873,TDA-053,2025-07-08,Lima,Lima,Centro,Hipermercado,Moderno,Conveniencia,Premium,Mascotas,Arena,Marca_B,Proveedor_Global,Activo,8.8,5.81,3.83,0.34,0.34,0,14,5,0.0,17,65,377.65,1,65.0,18,75,0.15,2,3,4279,1812,0.423,0.245,10.56,-0.45,-0.94,1,2x1,8,3443.92,0,89.3,0.8,0.935,0.736,1,5,33.5,104.8,1,Ninguno,TV,CD Regional,A,382.8,93.1,0.052,8,60,0,3.2,0.625,Baja,79.7,1
SKU-0052,TDA-116,2025-08-14,Lima,Callao,La Molina,Minimarket,Moderno,Medio valor,Oficinas,Mascotas,Snacks mascota,Marca_A,Proveedor_Andes,Activo,47.41,39.35,21.64,0.45,0.17,11,20,0,5.8,16,57,2242.95,1,5.18,17,57,0.0,1,3,1407,342,0.243,0.123,56.91,-0.309,-0.98,1,Combo,6,3220.96,1,24.4,0.59,0.89,0.931,1,6,17.9,80.3,0,Ninguno,TV,Proveedor directo,C,273.2,67.7,0.066,113,180,1,3.9,-0.315,Alta,71.1,1
SKU-0422,TDA-238,2025-10-16,Oriente,Pucallpa,Centro,Minimarket,Mayorista,Descuento,Familias,Cuidado Personal,Shampoo,Marca_A,Proveedor_Global,Activo,18.09,12.84,7.45,0.42,0.29,14,13,0,9.1,9,46,590.64,1,3.29,14,60,0.3,0,4,50,10,0.2,0.31,21.71,-0.409,-2.04,1,Cabecera,15,4149.27,0,32.3,0.7,0.731,0.799,8,13,18.5,81.4,1,Temporada verano,TV,Proveedor directo,B,88.9,113.8,0.039,30,180,1,4.2,-0.34,Baja,46.8,1
SKU-0447,TDA-117,2025-01-24,Lima,Callao,San Isidro,Bodega,Moderno,Conveniencia,Ahorro,Snacks,Papas,Marca_B,Proveedor_Norte,Activo,7.52,6.24,3.93,0.37,0.17,0,10,8,0.0,15,51,318.24,1,51.0,9,45,0.12,2,4,1463,283,0.193,0.251,6.99,-0.107,-2.2,1,Combo,8,3927.44,1,132.1,0.92,0.821,0.745,12,8,26.1,177.2,0,Ninguno,CRM,CD Central,B,536.0,67.9,0.078,121,180,1,4.4,0.239,Baja,77.6,1
SKU-0069,TDA-198,2025-02-19,Lima,Callao,Industrial,Hipermercado,Moderno,Medio valor,Jovenes,Snacks,Chocolates,Marca_Propia,Proveedor_Norte,Descontinuado,6.18,6.18,3.58,0.42,0.0,41,33,17,12.9,29,95,587.1,3,2.32,33,112,0.18,1,3,3786,954,0.252,0.197,7.34,-0.158,-1.21,0,Sin promo,0,0.0,0,38.2,0.97,0.946,0.963,9,10,28.2,0.7,0,Ninguno,Ninguna,Proveedor directo,C,334.9,71.3,0.055,85,120,0,3.7,0.327,Media,34.0,0
SKU-0679,TDA-105,2025-12-20,Sur,Arequipa,Ate,Ecommerce,Online,Descuento,Ahorro,Snacks,Galletas,Marca_B,Proveedor_Norte,Activo,3.93,3.93,2.71,0.31,0.0,15,17,15,6.2,19,73,286.89,0,4.87,21,76,0.04,0,0,2358,783,0.332,0.172,4.33,-0.092,-0.34,0,Sin promo,0,0.0,0,152.2,0.72,0.759,0.771,10,9,20.8,150.5,0,Fiesta local,TV,CD Central,E,694.5,79.6,0.017,61,180,0,3.6,-0.269,Media,55.1,1
SKU-0720,TDA-200,2025-04-09,Lima,Callao,La Molina,Bodega,Tradicional,Bajo valor,Ahorro,Abarrotes,Aceite,Competidor_X,Proveedor_Local,Activo,16.8,16.8,12.1,0.28,0.0,18,7,11,18.0,6,24,403.2,1,1.33,9,32,0.33,0,4,2397,889,0.371,0.346,16.79,0.001,-0.83,0,Sin promo,0,0.0,0,163.1,0.46,0.819,0.783,6,10,20.3,12.0,0,Ninguno,Digital,CD Regional,B,622.9,74.7,0.045,48,730,0,4.6,0.09,Baja,24.4,0
SKU-0425,TDA-058,2025-12-13,Lima,Callao,La Molina,Supermercado,Moderno,Alto valor,Jovenes,Snacks,Papas,Marca_B,Proveedor_Local,Activo,9.02,9.02,7.31,0.19,0.0,37,14,14,25.2,10,44,396.88,1,1.19,12,46,0.05,1,4,1309,465,0.355,0.281,10.48,-0.139,-0.58,0,Sin promo,0,0.0,0,35.1,0.74,0.801,0.93,5,7,13.1,210.3,1,Ninguno,Ninguna,Proveedor directo,D,573.1,30.2,0.078,13,30,0,3.8,-0.336,Media,19.6,0
SKU-0355,TDA-034,2025-09-17,Centro,Ica,Los Olivos,Bodega,Tradicional,Descuento,Familias,Bebidas,Gaseosas,Marca_B,Proveedor_Pacifico,Activo,5.72,5.72,3.83,0.33,0.0,19,44,27,4.8,32,118,674.96,3,6.21,36,131,0.11,2,2,1526,468,0.307,0.357,6.16,-0.071,-1.04,0,Sin promo,0,0.0,0,135.8,0.95,0.879,0.727,5,8,24.0,149.0,0,Campana escolar,Influencers,Cross docking,A,202.5,117.4,0.03,36,60,0,3.7,0.244,Media,82.1,1
SKU-0192,TDA-210,2025-07-16,Norte,Chiclayo,Centro,Supermercado,Tradicional,Medio valor,Ahorro,Bebidas,Isotonicas,Competidor_X,Proveedor_Global,Activo,6.22,6.22,3.55,0.43,0.0,57,26,0,17.8,25,96,597.12,3,1.68,29,127,0.32,0,2,3845,982,0.255,0.329,6.34,-0.019,-2.13,0,Sin promo,0,0.0,0,95.4,0.57,0.799,0.875,5,13,33.1,3.7,1,Ninguno,CRM,CD Regional,D,504.8,11.7,0.079,62,90,1,4.6,0.009,Baja,16.4,0
SKU-0430,TDA-014,2025-04-01,Norte,Piura,Ate,Bodega,Tradicional,Descuento,Oficinas,Bebidas,Agua,Marca_E,Proveedor_Andes,Temporal,7.36,5.81,3.25,0.44,0.21,10,9,7,7.5,9,40,232.4,0,4.0,11,37,0.07,0,0,2575,593,0.23,0.336,7.02,-0.172,-2.11,1,2x1,7,4551.23,1,126.3,0.63,0.914,84%,7,2,18.1,64.1,0,Ninguno,CRM,CD Regional,D,118.7,110.8,0.08,18,30,0,4.2,-0.074,Media,28.0,0
SKU-0672,TDA-196,2025-11-29,Lima,Lima,Ate,Cash&Carry,Tradicional,Alto valor,Jovenes,Abarrotes,Arroz,Competidor_X,Proveedor_Global,Activo,24.53,16.93,8.97,0.47,0.31,34,38,12,9.1,21,112,1896.16,1,3.29,35,127,0.13,0,2,2591,483,0.186,0.038,24.57,-0.311,-0.9,1,Cabecera,14,2540.35,0,101.6,0.56,0.898,0.953,9,14,26.8,109.4,0,Partido,TV,CD Regional,B,463.2,96.4,0.018,671,730,1,4.7,0.32,Media,65.3,1
SKU-0096,TDA-081,2025-09-11,Norte,Piura,Los Olivos,ecommerce,Online,Bajo valor,Oficinas,MASCOTAS,Snacks mascota,Marca_A,Proveedor_Norte,Activo,17.85,17.85,9.46,0.47,0.0,2,5,1,1.8,9,33,589.05,0,16.5,6,29,0.12,1,4,3759,877,0.233,0.194,20.45,-0.127,-1.29,0,Sin promo,0,0.0,0,32.4,0.81,0.779,0.79,11,10,17.7,7.8,0,Ninguno,Ninguna,Cross docking,D,761.7,108.8,0.023,720,730,1,4.3,-0.308,Media,66.4,1
SKU-0506,TDA-172,2025-12-21,Norte,Trujillo,Ate,Cash&Carry,Moderno,Conveniencia,Mascotas,MASCOTAS,Snacks mascota,Marca_D,Proveedor_Global,Activo,61.34,61.34,52.14,0.15,0.0,0,10,0,0.0,9,39,2392.26,1,39.0,9,41,0.05,3,3,3837,1230,0.321,0.169,73.53,-0.166,-1.86,0,Sin promo,0,0.0,1,35.3,0.59,0.886,0.784,3,4,32.0,149.4,0,Ninguno,Digital,Proveedor directo,C,261.8,83.9,0.002,519,730,3,4.7,0.009,Media,73.3,1
SKU-0427,TDA-204,2025-12-26,Norte,Chiclayo,Industrial,Minimarket,Moderno,Conveniencia,Oficinas,Bebidas,Jugos,Marca_D,Proveedor_Local,Activo,2.75,2.75,1.71,0.38,0.0,0,7,9,0.0,12,55,151.25,1,55.0,10,44,0.2,3,7,279,130,0.466,0.238,2.61,0.054,-2.34,0,Sin promo,0,0.0,0,166.9,0.47,0.959,0.747,2,11,33.0,109.2,0,Ninguno,Trade marketing,Proveedor directo,A,658.0,43.2,0.032,565,730,3,4.0,0.637,Media,90.4,1
SKU-0681,TDA-219,2025-12-17,Norte,Chiclayo,Centro,Bodega,Tradicional,Conveniencia,Mascotas,Snacks,Chocolates,Marca_E,Proveedor_Pacifico,Activo,7.51,7.51,6.46,0.14,0.0,23,15,0,8.7,17,79,593.29,3,3.43,18,85,0.08,1,4,1340,445,0.332,0.047,6.44,0.166,-0.34,0,Sin promo,0,0.0,0,21.5,0.96,0.856,0.863,7,4,24.6,151.5,0,Temporada verano,Digital,Proveedor directo,D,549.7,102.4,0.008,41,365,1,3.7,-0.201,Media,31.6,0
SKU-0181,TDA-081,2025-09-30,Lima,Callao,San Isidro,Supermercado,Tradicional,Medio valor,Familias,Bebidas,Agua,Marca_B,Proveedor_Andes,Activo,5.06,4.4,2.55,0.42,0.13,49,39,29,9.2,35,159,699.6,0,3.24,46,165,0.04,0,0,1985,460,0.232,0.19,4.3,0.023,-1.48,1,Cabecera,20,2205.12,0,91.6,0.5,0.966,0.937,2,11,26.3,145.0,0,Ninguno,Digital,CD Central,E,486.6,18.5,0.059,19,90,0,4.1,0.24,Baja,30.3,0
SKU-0804,TDA-087,2025-11-20,Lima,Callao,Comas,Cash&Carry,Mayorista,Descuento,Jovenes,Bebidas,Agua,Marca_E,Proveedor_Local,Activo,2.39,2.01,1.51,0.25,0.16,36,27,21,6.2,47,173,347.73,3,4.81,35,153,0.12,0,4,4369,926,0.212,0.302,2.04,-0.015,-0.86,1,2x1,8,1188.29,1,41.6,0.75,0.98,0.704,8,8,25.3,153.7,0,Ninguno,Trade marketing,Proveedor directo,C,548.7,71.8,0.018,432,730,0,4.5,-0.061,Baja,35.4,0
SKU-0124,TDA-172,2025-09-20,Lima,Callao,Comas,Supermercado,Tradicional,Medio valor,Mascotas,Cuidado Personal,Shampoo,Competidor_X,Proveedor_Andes,Activo,10.31,10.31,8.76,0.15,0.0,30,18,20,12.9,19,70,721.7,0,2.33,24,90,0.29,0,0,5889,2825,0.48,0.252,12.5,-0.175,-1.27,0,Sin promo,0,0.0,0,103.7,0.78,0.821,0.839,7,2,17.3,21.2,0,Ninguno,Ninguna,CD Central,D,522.1,55.9,0.049,40,90,2,3.5,0.295,Baja,33.8,0
SKU-0491,TDA-168,2025-06-08,Sur,Arequipa,Miraflores,Supermercado,Mayorista,Alto valor,Premium,Lacteos,Mantequilla,Marca_C,Proveedor_Pacifico,Activo,4.77,3.58,2.72,0.24,0.25,54,33,9,19.3,26,84,300.72,2,1.56,27,99,0.18,1,4,3973,1837,0.462,0.03,5.0,-0.284,-1.15,1,Combo,15,2797.5,0,156.9,0.55,0.906,0.97,3,3,21.2,218.8,0,Ninguno,CRM,Cross docking,C,432.9,15.0,0.063,36,45,0,3.0,0.075,Alta,29.0,0
SKU-0443,TDA-169,2025-12-16,Sur,Tacna,Centro,Bodega,Online,Conveniencia,Mascotas,Snacks,Galletas,Marca_D,Proveedor_Pacifico,Activo,3.75,2.7,1.84,0.32,0.28,8,28,16,2.5,21,96,259.2,2,12.0,27,105,0.09,2,4,50,20,0.4,0.267,4.22,-0.36,-0.84,1,Cabecera,9,1083.8,1,37.5,0.56,0.957,0.9,8,11,13.7,34.3,0,Ninguno,TV,CD Central,D,634.1,87.6,0.021,7,30,0,3.4,0.435,Alta,82.6,1
SKU-0867,TDA-036,2025-09-14,Norte,Chiclayo,Industrial,Supermercado,Moderno,Bajo valor,Premium,Bebidas,Agua,Competidor_X,Proveedor_Norte,Activo,4.55,4.55,2.82,0.38,0.0,38,43,19,8.6,31,132,600.6,3,3.47,50,169,0.28,0,0,3320,859,0.259,0.24,5.17,-0.12,-1.75,0,Sin promo,0,0.0,1,153.0,0.5,0.812,0.752,11,8,16.3,99.7,0,Ninguno,Ninguna,Cross docking,B,267.6,83.7,0.042,24,30,3,4.3,-0.179,Alta,60.5,1
SKU-0760,TDA-204,2025-06-03,Lima,Callao,San Isidro,Supermercado,Online,Medio valor,Ahorro,Cuidado Personal,Desodorante,Competidor_X,Proveedor_Pacifico,Activo,45.49,45.49,38.67,0.15,0.0,22,16,16,9.7,21,68,3093.32,1,3.09,18,69,0.01,0,2,2057,671,0.326,0.123,39.16,0.162,-0.78,0,Sin promo,0,0.0,0,99.0,0.45,0.786,0.783,2,10,14.2,31.8,0,Ninguno,TV,Proveedor directo,E,137.1,44.2,0.005,91,180,1,4.4,-0.31,Media,33.5,0
SKU-0653,TDA-133,2025-07-02,Lima,Lima,Industrial,Cash&Carry,Mayorista,Conveniencia,Ahorro,Cuidado Personal,Shampoo,Marca_D,Proveedor_Local,Activo,16.92,14.04,8.28,0.41,0.17,46,15,0,13.7,27,101,1418.04,2,2.2,20,101,0.0,0,1,4663,1076,0.231,0.237,18.15,-0.226,-1.56,1,2x1,14,4546.66,0,68.5,0.7,0.764,0.711,3,14,33.7,50.5,0,Partido,TV,CD Regional,A,428.2,54.4,0.029,47,60,3,4.6,0.326,Alta,49.2,1
SKU-0605,TDA-082,2025-05-17,Lima,Callao,Comas,Supermercado,Moderno,Bajo valor,Mascotas,Bebidas,Jugos,Marca_B,Proveedor_Local,Descontinuado,4.1,4.1,3.44,0.16,0.0,57,36,28,15.7,26,109,446.9,3,1.91,29,109,0.0,0,0,2737,907,0.331,0.364,3.73,0.099,-1.63,0,Sin promo,0,0.0,0,98.8,0.47,0.749,0.953,6,13,17.2,78.0,1,Ninguno,Influencers,CD Central,D,545.3,84.2,0.027,37,45,1,3.9,-0.109,Baja,15.3,0
SKU-0603,TDA-028,2025-06-26,Lima,Lima,Los Olivos,Minimarket,Moderno,Conveniencia,Familias,Bebidas,Energizantes,Marca_C,Proveedor_Norte,Activo,7.02,7.02,3.86,0.45,0.0,15,14,0,7.6,15,59,414.18,1,3.93,13,50,0.15,0,0,1913,656,0.343,0.184,7.89,-0.11,-1.32,0,Sin promo,0,0.0,0,96.2,0.51,0.831,0.754,10,12,33.2,167.7,0,Ninguno,Digital,Cross docking,A,453.2,109.8,0.025,4,180,1,3.8,-0.162,Baja,25.7,0
SKU-0359,TDA-051,2025-09-21,Lima,Lima,Miraflores,Ecommerce,Online,Conveniencia,Oficinas,Limpieza,Desinfectante,Marca_E,Proveedor_Pacifico,Activo,13.29,10.5,7.77,0.26,0.21,24,24,13,9.0,23,80,840.0,3,3.33,20,92,0.15,0,2,2581,1144,0.443,0.145,14.97,-0.299,-1.49,1,2x1,10,1941.95,0,22.7,0.91,0.765,0.753,5,7,16.9,29.0,0,Ninguno,CRM,Cross docking,B,139.9,52.6,0.038,47,730,1,3.8,-0.041,Baja,36.6,0
SKU-0680,TDA-126,2025-11-21,Lima,Callao,Miraflores,Bodega,Tradicional,Medio valor,Oficinas,Snacks,Papas,Marca_A,Proveedor_Andes,Activo,11.02,7.49,4.49,0.4,0.32,75,34,4,23.4,26,96,719.04,0,1.28,29,112,0.17,0,1,1734,473,0.273,0.143,11.15,-0.328,-2.3,1,Cupon,15,2666.84,0,129.6,0.53,0.913,0.729,8,13,22.5,7.2,0,Ninguno,Influencers,CD Central,A,343.2,16.0,0.012,43,90,2,3.4,0.616,Baja,25.7,0
SKU-0157,TDA-084,2025-11-21,Sur,Tacna,La Molina,Hipermercado,Tradicional,Conveniencia,Familias,Bebidas,Gaseosas,Marca_E,Proveedor_Pacifico,Activo,4.55,3.78,2.76,0.27,0.17,44,46,31,7.7,36,172,650.16,5,3.91,49,229,0.33,0,1,4094,1095,0.267,0.12,3.92,-0.036,-1.8,1,Combo,14,2537.86,0,36.7,0.52,0.89,0.729,7,2,23.6,146.4,0,Concierto,Digital,Proveedor directo,C,212.8,110.3,0.068,51,90,0,3.7,0.127,Media,74.4,1
SKU-0648,TDA-122,2025-01-08,Lima,Callao,San Isidro,Supermercado,Moderno,Descuento,Jovenes,Cuidado Personal,Desodorante,Marca_C,Proveedor_Local,Activo,34.75,34.75,18.42,0.47,0.0,21,8,8,21.0,4,23,799.25,1,1.1,7,30,0.3,0,4,2108,453,0.215,0.068,35.7,-0.027,-0.49,0,Sin promo,0,0.0,0,85.8,0.74,0.888,0.741,7,7,26.1,214.3,0,Ninguno,Trade marketing,CD Regional,C,648.4,38.5,0.048,46,120,2,4.5,-0.303,Alta,33.9,0
SKU-0430,TDA-121,2025-03-26,Centro,Ica,Los Olivos,Minimarket,Moderno,Descuento,Mascotas,Limpieza,Detergente,Marca_E,Proveedor_Global,Activo,16.21,16.21,11.67,0.28,0.0,0,3,7,0.0,1,4,64.84,0,4.0,1,5,0.25,1,4,1517,380,0.25,0.161,13.8,0.175,-1.5,0,Sin promo,0,0.0,1,131.6,0.92,0.895,0.911,3,10,19.2,40.4,0,Ninguno,Digital,Cross docking,C,752.8,99.2,0.049,28,45,2,3.7,0.246,Media,78.5,1
SKU-0059,TDA-177,2025-04-17,Lima,Lima,Industrial,Minimarket,Online,Bajo valor,Mascotas,Bebidas,Isotonicas,Marca_Propia,Proveedor_Global,Descontinuado,7.12,7.12,6.05,0.15,0.0,30,23,9,11.8,21,76,541.12,3,2.53,20,77,0.01,0,4,1634,448,0.274,0.126,6.33,0.125,-2.01,0,Sin promo,0,0.0,0,126.3,0.91,0.868,0.884,1,2,22.1,74.5,0,Fiesta local,Trade marketing,Cross docking,B,116.5,106.6,0.069,72,120,2,3.7,-0.3,Media,27.5,0
SKU-0548,TDA-114,2025-07-23,Oriente,Pucallpa,Ate,Hipermercado,Mayorista,Bajo valor,Familias,Snacks,Papas,Marca Propia,Proveedor_Pacifico,Activo,3.05,3.05,2.65,0.13,0.0,29,21,8,10.6,22,82,250.1,1,2.83,25,104,0.27,1,5,3883,1609,0.414,0.05,3.18,-0.041,-1.4,0,Sin promo,0,0.0,0,106.8,0.91,0.899,0.774,5,13,29.3,112.2,0,Ninguno,Ninguna,CD Central,B,210.4,54.8,0.033,29,45,2,3.7,-0.28,Media,31.3,0
SKU-0720,TDA-046,2025-05-22,Lima,Callao,La Molina,Cash&Carry,Tradicional,Medio valor,Mascotas,Abarrotes,Arroz,Marca_A,Proveedor_Global,Activo,13.21,13.21,10.96,0.17,0.0,26,17,8,7.0,32,112,1479.52,1,4.31,24,114,0.02,0,2,2887,719,0.249,0.232,14.83,-0.109,-1.69,0,Sin promo,0,0.0,0,40.2,0.49,0.817,0.744,11,3,15.9,57.4,0,Temporada verano,Ninguna,Cross docking,A,203.6,98.7,0.076,16,30,3,5.0,0.225,Baja,49.2,1
SKU-0736,TDA-073,2025-08-02,Lima,Callao,Miraflores,Cash&Carry,Moderno,Alto valor,Jovenes,Cuidado Personal,Jabon,Marca_B,Proveedor_Local,Activo,"5,98",4.96,2.98,0.4,0.17,50,29,21,14.9,24,101,500.96,2,2.02,33,128,0.27,0,2,3026,721,0.238,0.301,5.28,-0.061,-0.61,1,Combo,5,4529.54,0,133.4,0.46,0.91,0.955,3,10,21.2,218.9,0,Ninguno,Trade marketing,Proveedor directo,E,427.8,60.1,0.037,34,90,1,3.9,0.404,Baja,28.8,0
SKU-0277,TDA-007,2025-04-27,Norte,Chiclayo,Ate,Supermercado,Tradicional,Descuento,Familias,Lacteos,Yogurt,Marca_C,Proveedor_Local,Activo,8.03,8.03,5.78,0.28,0.0,32,25,6,9.5,19,101,811.03,4,3.16,28,97,0.04,0,2,2766,769,0.278,0.134,7.81,0.028,-1.41,0,Sin promo,0,0.0,0,115.3,0.95,0.986,0.954,8,6,31.2,23.0,0,Ninguno,TV,Proveedor directo,C,375.5,27.2,0.052,16,45,0,3.7,-0.288,Alta,31.1,0
